Episode;AvgDrag;AvgLift;AvgRecircArea
1;-0.1604471653699875;-0.023734357208013535;0.01071926485747099
2;-0.1559547992473767;-0.002101946498481499;0.013278529004274326
3;-0.15682953549755943;-0.007582601115837288;0.01268292763074975
4;-0.1630749054087533;-0.0011195203699394312;0.010545379582470581
5;-0.16472006933924593;0.016563505222554262;0.009515558917443325
6;-0.15955029912200974;0.008527419762484683;0.011497491673094992
7;-0.16104091816478305;0.009798055716365906;0.01068118675807376
8;-0.1614393467962006;-0.009079469931887975;0.010727911402045945
9;-0.1549885982790111;0.01041623746288027;0.013524730043186817
10;-0.15485620669376704;0.004852481791895003;0.013251360463967294
11;-0.1534216496311588;-0.005581606270736416;0.01563759797655138
12;-0.1555425045961215;0.0014188051355979692;0.013878403856522507
13;-0.15322683647826865;-0.00811921527623355;0.01527065438574847
14;-0.1656444939639833;0.01957192570495964;0.009280677011903422
15;-0.16019698708881566;0.014002163240173632;0.011321468868373354
16;-0.16461597051885393;-0.01434767057363837;0.009246479973288965
17;-0.1574980467263563;-0.0008443504156771886;0.012454289780630741
18;-0.16053999881685516;0.007263206040061274;0.01119492923082025
19;-0.16269050469369065;-0.010676075329643531;0.009757828406161732
20;-0.16206118515244236;0.009816163282792579;0.01096318617095182
21;-0.1614452502462599;0.021379356810165194;0.010309011011303942
22;-0.160311196240378;0.012574289320990728;0.011054895489626093
23;-0.1619546670825393;0.006610280674843428;0.010683350764950852
24;-0.15673438793347205;0.022089516633190913;0.01317850035948702
25;-0.15654644609233478;0.01062596184281574;0.013194781662321384
26;-0.1549626410007477;0.0013890454865449337;0.013775281457253444
27;-0.1575345461015348;-0.008361094179112294;0.013244950706944054
28;-0.1566478019584844;0.0017546243226532192;0.013027047290478223
29;-0.1666969829061885;0.00335586599214254;0.008751505994824348
30;-0.16199708110756345;0.009492694420885886;0.01110058509365276
31;-0.15711246064415685;0.020183873980391964;0.012335312748212873
32;-0.16130595375726253;0.018529410322175133;0.010478643040506191
33;-0.1567828643174819;0.015278071035461409;0.013494532360798783
34;-0.15939132440237352;-0.009145046472567628;0.011144857077778857
35;-0.1519353206658069;-0.011836149822843983;0.017619459056008008
36;-0.15729353073938393;0.002061529178237474;0.011963755152659652
37;-0.15363003504864964;0.0032170222872522527;0.014570702212276283
38;-0.15833905676264823;0.012277738298422422;0.011826084212940416
39;-0.16268602878223232;0.002025203801516718;0.010303699055479633
40;-0.15308081246452568;0.0017674108026354295;0.014938415565332513
41;-0.16849629789958764;0.009822586922139939;0.008201085834499494
42;-0.16062276202219503;0.01826648303295736;0.010032767554124196
43;-0.15555192080544836;0.0010340314428856487;0.013885849093397459
44;-0.15300895206722212;0.0016997851348670887;0.016408369070677845
45;-0.15491091716436692;-0.0037625685089190002;0.012877544443824409
46;-0.1527066664342527;0.01315924391946698;0.01488781535745035
47;-0.15276909470558167;0.002221487394802094;0.016339149084172132
48;-0.15542586701151764;0.00037222541190091345;0.01327844509050066
49;-0.15845138477690426;0.01282707304972221;0.011333820274398651
50;-0.15058254581174732;0.022843744519829928;0.016959282506579233
51;-0.15414206351762935;0.005881414742314653;0.014511228439248638
52;-0.16053893279146264;0.012717277425120604;0.010255944616632698
53;-0.15534980121953987;0.015534244931067979;0.012713777988137286
54;-0.15045174575882195;0.005643628546065569;0.01937517593902202
55;-0.15609967475320086;0.004527771737114641;0.012522932901794528
56;-0.1548030787927133;0.007682713695196273;0.013719729999149288
57;-0.15436444928616652;0.008319418169108016;0.014033429059257477
58;-0.15574918257601467;0.006464996129258379;0.013019114932804197
59;-0.15424555412045232;0.009383332553594682;0.013489058676325244
60;-0.15552955315436845;0.0005144297367580832;0.012418188164815491
61;-0.15047736240021978;1.8873298348931532e-05;0.017917470046675498
62;-0.15492391091805918;0.022560936710041807;0.015019756159572689
63;-0.1513028492677359;0.01815963511292702;0.017708606907614954
64;-0.15015482708995725;0.0005552837708594858;0.0192976837494859
65;-0.15742875689341698;0.020628998589040468;0.011947544198253272
66;-0.15202845521915107;0.015196012503726066;0.016422976795354007
67;-0.15215452526086642;0.025281342510310043;0.015598358402005684
68;-0.15228764551657217;0.004701741522660962;0.01637733594732888
69;-0.14974549194176992;0.017820284743323516;0.0209651728724072
70;-0.1522580920619729;0.015904494972474138;0.015709145928238646
71;-0.15061488058096098;0.0261385527002858;0.018516454993758674
72;-0.15048384772406684;0.024316608116153215;0.017665202734922923
73;-0.15432919929056993;0.009965226358833689;0.013717504888772965
74;-0.1497519462196915;-0.0016872102798362993;0.02046050481774189
75;-0.15333012332886825;0.0066592874997985305;0.014994900094598165
76;-0.15625559583122348;0.013409143375745006;0.013108282274578088
77;-0.14958033975259757;0.020993891732778363;0.019275969292646574
78;-0.1492349224914739;0.012180157571085686;0.020602249190855175
79;-0.15422728803422717;0.007022049379433335;0.014887282644157056
80;-0.15390116837289597;0.0025418994385508547;0.014115958652562566
81;-0.15574499171457173;0.010692395298624714;0.01319870354446732
82;-0.15422691230420713;0.004694627088954601;0.014028986091783017
83;-0.15371356778674655;0.011770706199640026;0.01393267556105131
84;-0.14863355107513476;0.007618312391636277;0.021227505056210506
85;-0.1514378157221241;-0.005066043443858454;0.016818037567959156
86;-0.15006120088659686;-0.006798069495206068;0.01783508970965574
87;-0.15056125032313075;0.010734142906110293;0.01710742760081718
88;-0.15098378831957593;0.010977985494810352;0.01799609036633262
89;-0.1511252252481602;0.013735980290720486;0.016753332349989148
90;-0.15175030755408017;0.004927664716691832;0.017168660274258365
91;-0.15086766260641593;-0.017095296213071074;0.017421826016571787
92;-0.15175164770196986;-0.013217484234609188;0.017013033763677986
93;-0.15229179781896096;-0.012867217889140676;0.016605375558137892
94;-0.14947733016661655;0.01717151985831331;0.020008477066402082
95;-0.15290706002417906;-0.0013910355686029005;0.015830672034234914
96;-0.1509824444703114;-0.0003323698929873192;0.016680812634251734
97;-0.1552434058248261;0.015679735147548203;0.01346510235266185
98;-0.15060013386938306;0.012930865147637733;0.01799835539434427
99;-0.15210646743391767;0.011795458320780817;0.01541010860123752
100;-0.15089758812645335;0.018176273939289212;0.01690738848330062
101;-0.15014959155777355;0.00439216047827942;0.01799466584429697
102;-0.1485206272131131;-0.012268685265015747;0.021855247829247405
103;-0.15114966338799324;-0.0015193642119930577;0.018695409466271046
104;-0.15093541572859256;0.009787361749585902;0.01711038997511805
105;-0.15161109509291473;-0.00470153464080211;0.01718805927047391
106;-0.14968028092089994;0.0032586806287908535;0.018769700396576047
107;-0.15189930938644175;0.007657609800656324;0.016297973996879142
108;-0.14887923965483535;0.0032170802465669923;0.022966185087039147
109;-0.15037491006615722;0.01771679713758518;0.018189707647227212
110;-0.15215642639884241;-0.010674509747395972;0.015336244839852974
111;-0.14956880098507727;-0.00012958988648464315;0.019759162284525823
112;-0.1522186341992131;-0.0023344431503062005;0.01608673440085517
113;-0.15121723692358277;0.0004991572081663985;0.01893967647197438
